Frame,Time,PELO_X,PELO_Y,PELO_Z,PELP_X,PELP_Y,PELP_Z,LKJC_X,LKJC_Y,LKJC_Z,LHJC_X,LHJC_Y,LHJC_Z,LAJC_X,LAJC_Y,LAJC_Z,RHJC_X,RHJC_Y,RHJC_Z,RKJC_X,RKJC_Y,RKJC_Z,RAJC_X,RAJC_Y,RAJC_Z,LTOO_X,LTOO_Y,LTOO_Z,RTOO_X,RTOO_Y,RTOO_Z,TRXO_X,TRXO_Y,TRXO_Z,TRXP_X,TRXP_Y,TRXP_Z
91,0.91,215.106414794922,-1241.80493164062,932.213073730469,221.695770263672,-1223.64111328125,1066.09399414062,146.458618164062,-1163.96801757812,505.277648925781,148.091293334961,-1232.970703125,934.513732910156,184.649780273438,-1207.31884765625,81.1119384765625,282.121520996094,-1250.63916015625,929.912231445312,304.787322998047,-1212.39916992188,496.679809570312,275.438934326172,-1510.95751953125,251.656555175781,168.106689453125,-1047.57653808594,71.386344909668,314.455841064453,-1447.22106933594,106.662712097168,209.746856689453,-1173.8408203125,1459.78002929688,215.794296264648,-1189.67858886719,1295.69104003906
92,0.92,214.805480957031,-1229.02905273438,934.182678222656,220.734786987305,-1210.91357421875,1068.10095214844,145.46369934082,-1160.12036132812,505.199493408203,147.733764648438,-1220.56481933594,936.208251953125,184.424468994141,-1206.65087890625,81.1797943115234,281.877197265625,-1237.49328613281,932.157104492188,304.827362060547,-1187.77685546875,500.615112304688,274.565612792969,-1478.04699707031,246.409469604492,167.712097167969,-1046.95861816406,70.9379119873047,314.742736816406,-1408.66809082031,104.352348327637,209.854965209961,-1161.25305175781,1461.66430664062,215.703796386719,-1176.90222167969,1297.57397460938
93,0.93,214.510467529297,-1216.29431152344,936.010986328125,219.793823242188,-1198.23022460938,1069.96325683594,144.444793701172,-1156.40002441406,505.137969970703,147.381820678711,-1208.23168945312,937.772277832031,184.187072753906,-1205.95544433594,81.2896499633789,281.639099121094,-1224.35693359375,934.249694824219,304.953979492188,-1163.94641113281,504.495971679688,273.745666503906,-1444.59191894531,240.161087036133,167.324279785156,-1046.31726074219,70.4668350219727,315.130249023438,-1369.15979003906,101.57820892334,209.965545654297,-1148.71911621094,1463.416015625,215.626708984375,-1164.20397949219,1299.3203125
94,0.94,214.225448608398,-1203.59765625,937.681457519531,218.881561279297,-1185.58837890625,1071.66442871094,143.416198730469,-1152.76586914062,505.088195800781,147.04020690918,-1195.96691894531,939.191284179688,183.942581176758,-1205.23803710938,81.4427795410156,281.410675048828,-1211.22827148438,936.17138671875,305.163726806641,-1140.91040039062,508.233306884766,272.981353759766,-1410.62292480469,233.032363891602,166.953826904297,-1045.65808105469,69.9755935668945,315.726898193359,-1328.82202148438,98.5359191894531,210.077880859375,-1136.23156738281,1465.01965332031,215.564117431641,-1151.58215332031,1300.91674804688
95,0.95,213.954483032227,-1190.93566894531,939.177551269531,218.007064819336,-1172.98547363281,1073.18811035156,142.392471313477,-1149.18469238281,505.045104980469,146.713607788086,-1183.765625,940.451354980469,183.696487426758,-1204.50329589844,81.6383209228516,281.1953125,-1198.10546875,937.903747558594,305.451080322266,-1118.65856933594,511.745819091797,272.287872314453,-1376.15075683594,225.137557983398,166.608749389648,-1044.98608398438,69.4677734375,316.615997314453,-1287.77819824219,95.3947143554688,210.191421508789,-1123.78247070312,1466.4599609375,215.51643371582,-1139.03344726562,1302.34973144531
96,0.96,213.701171875,-1178.30346679688,940.484191894531,217.179229736328,-1160.41723632812,1074.51940917969,141.387573242188,-1145.62939453125,505.004180908203,146.406295776367,-1171.62133789062,941.539489746094,183.453720092773,-1203.75512695312,81.8734817504883,280.996032714844,-1184.9853515625,939.428894042969,305.806579589844,-1097.16833496094,514.96240234375,271.694702148438,-1341.16442871094,216.586090087891,166.293533325195,-1044.30517578125,68.9477615356445,317.843841552734,-1246.14343261719,92.2914581298828,210.305801391602,-1111.36376953125,1467.72119140625,215.484725952148,-1126.55407714844,1303.60559082031
97,0.97,213.468246459961,-1165.69555664062,941.587219238281,216.40673828125,-1147.87866210938,1075.64453125,140.414016723633,-1142.07788085938,504.961486816406,146.121597290039,-1159.52648925781,942.444213867188,183.217956542969,-1202.99584960938,82.1438446044922,280.814880371094,-1171.8642578125,940.730163574219,306.217193603516,-1076.40881347656,517.823181152344,271.243469238281,-1305.63598632812,207.488098144531,166.009170532227,-1043.61779785156,68.4204711914062,319.414886474609,-1204.01538085938,89.3329315185547,210.420806884766,-1098.96667480469,1468.78833007812,215.469009399414,-1114.13781738281,1304.67102050781
98,0.98,213.257843017578,-1153.10412597656,942.474731445312,215.697021484375,-1135.36267089844,1076.55200195312,139.482116699219,-1138.51013183594,504.914215087891,145.862213134766,-1147.47155761719,943.156066894531,182.991592407227,-1202.22631835938,82.4438323974609,280.653472900391,-1158.73681640625,941.793273925781,306.666351318359,-1056.34289550781,520.280212402344,270.982940673828,-1269.52612304688,197.961151123047,165.752883911133,-1042.92529296875,67.8899154663086,321.293304443359,-1161.47094726562,86.6022186279297,210.536712646484,-1086.58239746094,1469.64782714844,215.469284057617,-1101.77758789062,1305.53332519531
99,0.99,213.07112121582,-1140.52124023438,943.136901855469,215.056564331055,-1122.86169433594,1077.23254394531,138.59928894043,-1134.90441894531,504.859924316406,145.6298828125,-1135.44567871094,943.667724609375,182.776321411133,-1201.44519042969,82.7672348022461,280.512329101562,-1145.59680175781,942.606079101562,307.134552001953,-1036.92712402344,522.297546386719,270.961853027344,-1232.791015625,188.136169433594,165.518768310547,-1042.22644042969,67.3582153320312,323.411834716797,-1118.56518554688,84.1682968139648,210.654159545898,-1074.20190429688,1470.28784179688,215.485900878906,-1089.46423339844,1306.18200683594
100,1,212.90837097168,-1127.93664550781,943.566650390625,214.490585327148,-1110.36633300781,1077.67944335938,137.76969909668,-1131.236328125,504.796142578125,145.425430297852,-1123.4365234375,943.973754882812,182.5732421875,-1200.64880371094,83.1079254150391,280.391265869141,-1132.43664550781,943.159362792969,307.600433349609,-1018.11254882812,523.851440429688,271.221466064453,-1195.3935546875,178.163024902344,165.298736572266,-1041.51904296875,66.8243179321289,325.680328369141,-1075.33618164062,82.0988006591797,210.774322509766,-1061.81604003906,1470.69812011719,215.519012451172,-1077.18725585938,1306.607421875
101,1.01,212.769287109375,-1115.3388671875,943.759216308594,214.002349853516,-1097.86560058594,1077.88830566406,136.994216918945,-1127.4775390625,504.719909667969,145.248992919922,-1111.43017578125,944.0712890625,182.383453369141,-1199.83349609375,83.4607772827148,280.289520263672,-1119.24755859375,943.447021484375,308.040924072266,-999.841186523438,524.931091308594,271.788940429688,-1157.31225585938,168.21223449707,165.084701538086,-1040.80017089844,66.2849731445312,327.995269775391,-1031.81335449219,80.4695663452148,210.898986816406,-1049.41552734375,1470.87158203125,215.568862915039,-1064.9345703125,1306.80261230469
102,1.02,212.653167724609,-1102.7158203125,943.712829589844,213.593933105469,-1085.34777832031,1077.85791015625,136.270721435547,-1123.59655761719,504.627227783203,145.100341796875,-1099.41174316406,943.959289550781,182.208084106445,-1198.99475097656,83.8223114013672,280.205993652344,-1106.02001953125,943.466247558594,308.431640625,-982.044311523438,525.538696289062,272.672485351562,-1118.55017089844,158.472671508789,164.869735717773,-1040.06701660156,65.7344131469727,330.247375488281,-988.029296875,79.369499206543,211.030624389648,-1036.99084472656,1470.8037109375,215.636444091797,-1052.69299316406,1306.76330566406
103,1.03,212.558990478516,-1090.05419921875,943.428527832031,213.265487670898,-1072.7998046875,1077.58984375,135.595031738281,-1119.5634765625,504.512969970703,144.978759765625,-1087.36474609375,943.639038085938,182.048614501953,-1198.130859375,84.1915893554688,280.139221191406,-1092.74328613281,943.217895507812,308.747894287109,-964.639587402344,525.690551757812,273.858459472656,-1079.14514160156,149.146270751953,164.649703979492,-1039.31921386719,65.1667404174805,332.324401855469,-944.032775878906,78.902214050293,211.172424316406,-1024.53259277344,1470.49389648438,215.722671508789,-1040.44799804688,1306.48852539062
104,1.04,212.485885620117,-1077.33947753906,942.909912109375,213.015884399414,-1060.20727539062,1077.08764648438,134.961807250977,-1115.34924316406,504.37158203125,144.883743286133,-1075.27282714844,943.113586425781,181.906555175781,-1197.2412109375,84.5706634521484,280.088012695312,-1079.40600585938,942.706176757812,308.965972900391,-947.530578613281,525.417236328125,275.311248779297,-1039.17663574219,140.438323974609,164.423141479492,-1038.55786132812,64.5759658813477,334.115234375,-899.902282714844,79.1796646118164,211.328369140625,-1012.03070068359,1469.94372558594,215.82958984375,-1028.18359375,1305.97937011719
105,1.05,212.433578491211,-1064.55786132812,942.163452148438,212.842620849609,-1047.55639648438,1076.35827636719,134.365753173828,-1110.92993164062,504.197418212891,144.815216064453,-1063.11840820312,942.387756347656,181.783966064453,-1196.32861328125,84.9647674560547,280.051879882812,-1065.99719238281,941.939208984375,309.067321777344,-930.608276367188,524.763549804688,276.975128173828,-998.769470214844,132.545150756836,164.191467285156,-1037.78820800781,63.958740234375,335.513305664062,-855.756408691406,80.3107376098633,211.503112792969,-999.475341796875,1469.15930175781,215.95947265625,-1015.8837890625,1305.24133300781
106,1.06,212.401977539062,-1051.69482421875,941.198364257812,212.742065429688,-1034.83178710938,1075.41088867188,133.802276611328,-1106.28369140625,503.985534667969,144.773330688477,-1050.88439941406,941.468383789062,181.682373046875,-1195.39477539062,85.3814010620117,280.030609130859,-1052.50524902344,940.928283691406,309.043243408203,-913.7548828125,523.787719726562,278.778198242188,-958.098266601562,125.640731811523,163.957183837891,-1037.01379394531,63.3115539550781,336.421020507812,-811.762023925781,82.3868713378906,211.702102661133,-986.856140136719,1468.14929199219,216.115158081055,-1003.53106689453,1304.28186035156
107,1.07,212.392486572266,-1038.736328125,940.026062011719,212.709671020508,-1022.01867675781,1074.25671386719,133.268478393555,-1101.39208984375,503.731842041016,144.759536743164,-1038.55346679688,940.363464355469,181.602630615234,-1194.44116210938,85.8301696777344,280.025421142578,-1038.91918945312,939.688537597656,308.903045654297,-896.854125976562,522.558532714844,280.638305664062,-917.387512207031,119.862892150879,163.723648071289,-1036.23852539062,62.6329917907715,336.7578125,-768.138488769531,85.4650497436523,211.931304931641,-974.162780761719,1466.92639160156,216.300430297852,-991.108093261719,1303.11254882812
108,1.08,212.407104492188,-1025.66943359375,938.66064453125,212.740203857422,-1009.10235595703,1072.90991210938,132.763656616211,-1096.23937988281,503.433868408203,144.775802612305,-1026.10974121094,939.083129882812,181.544082641602,-1193.46875,86.3223419189453,280.038360595703,-1025.22924804688,938.238037109375,308.680816650391,-879.807006835938,521.149353027344,282.469360351562,-876.911010742188,115.300628662109,163.495101928711,-1035.46630859375,61.9234771728516,336.468841552734,-725.157836914062,89.5532379150391,212.197235107422,-961.384399414062,1465.505859375,216.519165039062,-978.5966796875,1301.7470703125
109,1.09,212.449356079102,-1012.48181152344,937.118408203125,212.828308105469,-996.068664550781,1071.38647460938,132.28987121582,-1090.81030273438,503.090545654297,144.825546264648,-1013.53741455078,937.638610839844,181.503982543945,-1192.47705078125,86.8704605102539,280.073150634766,-1011.42608642578,936.598083496094,308.438507080078,-862.5546875,519.6298828125,284.187408447266,-836.990539550781,111.983116149902,163.276351928711,-1034.69921875,61.1859130859375,335.534942626953,-683.143005371094,94.5972747802734,212.506774902344,-948.510498046875,1463.90637207031,216.775695800781,-965.978881835938,1300.20263671875
110,1.1,212.523864746094,-999.162231445312,935.417846679688,212.968231201172,-982.903869628906,1069.70458984375,131.852310180664,-1085.09118652344,502.702117919922,144.9130859375,-1000.82232666016,936.042907714844,181.477005004883,-1191.46472167969,87.4881973266602,280.134613037109,-997.502197265625,934.792724609375,308.258117675781,-845.101013183594,518.054626464844,285.715545654297,-797.989196777344,109.871269226074,163.073226928711,-1033.93774414062,60.4260025024414,333.981140136719,-642.457885742188,100.472114562988,212.866973876953,-935.530334472656,1462.14953613281,217.074920654297,-953.236999511719,1298.49926757812
111,1.11,212.636657714844,-985.701354980469,933.579528808594,213.15446472168,-969.595642089844,1067.88427734375,131.459121704102,-1079.06652832031,502.269805908203,145.044006347656,-987.951171875,934.310180664062,181.454071044922,-1190.42956542969,88.190071105957,280.229309082031,-983.451599121094,932.848754882812,308.219787597656,-827.525939941406,516.45263671875,286.987609863281,-760.298034667969,108.853553771973,162.893310546875,-1033.18139648438,59.6529655456543,331.8828125,-603.489868164062,106.977493286133,213.285003662109,-922.433471679688,1460.25830078125,217.421493530273,-940.353637695312,1296.658203125
112,1.12,212.794677734375,-972.0908203125,931.625671386719,213.381637573242,-956.132751464844,1065.94787597656,131.120407104492,-1072.71801757812,501.794921875,145.224594116211,-974.911987304688,932.456298828125,181.42253112793,-1189.36999511719,88.9915084838867,280.364715576172,-969.269714355469,930.794860839844,308.371887207031,-809.973510742188,514.825744628906,287.950134277344,-724.313110351562,108.7490234375,162.746017456055,-1032.42944335938,58.8800354003906,329.365783691406,-566.621337890625,113.840682983398,213.767623901367,-909.210266113281,1458.2587890625,217.819778442383,-927.313049316406,1294.70397949219
113,1.13,213.005966186523,-958.324340820312,929.580139160156,213.644744873047,-942.505432128906,1063.91845703125,130.847259521484,-1066.02331542969,501.278289794922,145.462188720703,-961.694519042969,930.498352050781,181.366165161133,-1188.2841796875,89.9082794189453,280.549713134766,-954.953979492188,928.661682128906,308.708557128906,-792.617248535156,513.156311035156,288.564422607422,-690.406555175781,109.320083618164,162.641342163086,-1031.67980957031,58.1229705810547,326.597259521484,-532.193908691406,120.727874755859,214.321304321289,-895.851257324219,1456.17785644531,218.274597167969,-914.099792480469,1292.66198730469
114,1.14,213.279403686523,-944.396667480469,927.468078613281,213.939468383789,-928.705627441406,1061.82141113281,130.649978637695,-1058.95373535156,500.718780517578,145.764724731445,-948.289794921875,928.454650878906,181.265548706055,-1187.16845703125,90.9561538696289,280.794067382812,-940.503356933594,926.481323242188,309.169464111328,-775.612243652344,511.423645019531,288.808319091797,-658.897766113281,110.29483795166,162.587768554688,-1030.92919921875,57.3960838317871,323.765380859375,-500.474517822266,127.264694213867,214.951736450195,-882.348388671875,1454.04370117188,218.789245605469,-900.70068359375,1290.55908203125
115,1.15,213.624267578125,-930.304809570312,925.315368652344,214.262100219727,-914.727478027344,1059.68200683594,130.536895751953,-1051.47424316406,500.112945556641,146.140426635742,-934.690612792969,926.344360351562,181.099029541016,-1186.01733398438,92.1506729125977,281.108093261719,-925.9189453125,924.286254882812,309.662811279297,-759.06005859375,509.6201171875,288.676940917969,-630.032958984375,111.394706726074,162.589462280273,-1030.17407226562,56.7096328735352,321.049163818359,-471.633758544922,133.065170288086,215.663681030273,-868.694763183594,1451.88549804688,219.366943359375,-887.104553222656,1288.42346191406
116,1.16,214.050140380859,-916.047607421875,923.148620605469,214.609375,-900.567687988281,1057.52685546875,130.512878417969,-1043.54064941406,499.454284667969,146.59782409668,-920.891784667969,924.187561035156,180.843627929688,-1184.82043457031,93.5073089599609,281.50244140625,-911.203430175781,922.109619140625,310.096649169922,-742.995849609375,507.759704589844,288.182250976562,-603.974487304688,112.361770629883,162.643600463867,-1029.4091796875,56.0645141601562,318.587677001953,-445.740173339844,137.764495849609,216.460739135742,-854.88525390625,1449.73168945312,220.009857177734,-873.30322265625,1286.28295898438
117,1.17,214.56640625,-901.6259765625,920.994689941406,214.979156494141,-886.225952148438,1055.38256835938,130.579467773438,-1035.1005859375,498.733367919922,147.145156860352,-906.890502929688,922.005249023438,180.47607421875,-1183.56042480469,95.0422897338867,281.987670898438,-896.361511230469,919.984130859375,310.403350830078,-727.394958496094,505.878021240234,287.350952148438,-580.797912597656,112.981590270996,162.738418579102,-1028.62976074219,55.4472274780273,316.457580566406,-422.77001953125,141.050552368164,217.344985961914,-840.916442871094,1447.61108398438,220.718856811523,-859.291137695312,1284.16589355469
118,1.18,215.181900024414,-887.043151855469,918.880310058594,215.36979675293,-871.704956054688,1053.27575683594,130.735153198242,-1026.09423828125,497.938385009766,147.790252685547,-892.686584472656,919.818725585938,179.973937988281,-1182.21142578125,96.7738876342773,282.573516845703,-881.399719238281,917.941772460938,310.549255371094,-712.189025878906,504.027557373047,286.222106933594,-560.494018554688,113.099510192871,162.853103637695,-1027.83129882812,54.8269348144531,314.664398193359,-402.622650146484,142.689086914062,218.316833496094,-826.787353515625,1445.55151367188,221.493438720703,-845.066101074219,1282.1005859375
119,1.19,215.904434204102,-872.305419921875,916.831359863281,215.780471801758,-857.011413574219,1051.23193359375,130.97688293457,-1016.45422363281,497.056030273438,148.540115356445,-878.28369140625,917.649719238281,179.317199707031,-1180.73779296875,98.7244873046875,283.268737792969,-866.326965332031,916.013000488281,310.531280517578,-697.282165527344,502.270050048828,284.845123291016,-542.973266601562,112.630043029785,162.960083007812,-1027.01110839844,54.1556549072266,313.149017333984,-385.137786865234,142.542251586914,219.374923706055,-812.499206542969,1443.57897949219,222.33137512207,-830.630004882812,1280.11340332031
120,1.2,216.740661621094,-857.421997070312,914.873413085938,216.211273193359,-842.155578613281,1049.27624511719,131.30192565918,-1006.10949707031,496.073211669922,149.400741577148,-863.689208984375,915.520202636719,178.490142822266,-1179.091796875,100.922439575195,284.08056640625,-851.154724121094,914.2265625,310.365997314453,-682.567138671875,500.669494628906,283.277130126953,-528.074340820312,111.559127807617,163.026657104492,-1026.16882324219,53.3693008422852,311.805267333984,-370.112731933594,140.579223632812,220.515762329102,-798.056396484375,1441.71875,223.229187011719,-815.989074707031,1278.23071289062
121,1.21,217.695404052734,-842.405944824219,913.030395507812,216.662902832031,-827.15234375,1047.431640625,131.709732055664,-994.9873046875,494.978912353516,150.37663269043,-848.915100097656,913.452087402344,177.483459472656,-1177.21105957031,103.404029846191,285.01416015625,-835.896728515625,912.608581542969,310.077117919922,-667.9384765625,499.285430908203,281.580963134766,-515.577697753906,109.939308166504,163.019393920898,-1025.30725097656,52.3951110839844,310.503692626953,-357.319946289062,136.880996704102,221.733856201172,-783.465698242188,1439.99328613281,224.181259155273,-801.153198242188,1276.47631835938
122,1.22,218.771347045898,-827.273986816406,911.324829101562,217.136642456055,-812.021057128906,1045.72033691406,132.203552246094,-983.018737792969,493.766784667969,151.470581054688,-833.978271484375,911.46728515625,176.296493530273,-1175.01831054688,106.215553283691,286.072113037109,-820.569580078125,911.182312011719,309.686553955078,-653.307556152344,498.167236328125,279.821960449219,-505.224700927734,107.878051757812,162.907653808594,-1024.43371582031,51.1620559692383,309.115447998047,-346.526336669922,131.639251708984,223.021575927734,-768.736938476562,1438.42297363281,225.18017578125,-786.136840820312,1274.87255859375
123,1.23,219.968597412109,-812.046325683594,909.77783203125,217.634399414062,-796.784484863281,1044.16198730469,132.790054321289,-970.14111328125,492.436462402344,152.683029174805,-818.900390625,909.587707519531,174.938552856445,-1172.41882324219,109.414154052734,287.254150390625,-805.192260742188,909.967834472656,309.210815429688,-638.614807128906,497.349456787109,278.065826416016,-496.741180419922,105.521110534668,162.667495727539,-1023.55932617188,49.613452911377,307.534027099609,-337.511047363281,125.149475097656,224.369277954102,-753.882995605469,1437.02587890625,226.217071533203,-770.959167480469,1273.439453125
124,1.24,221.284286499023,-796.746826171875,908.408142089844,218.158325195312,-781.469665527344,1042.7744140625,133.478210449219,-956.301635742188,490.995025634766,154.011840820312,-803.707702636719,907.834777832031,173.429962158203,-1169.29956054688,113.067596435547,288.556701660156,-789.785949707031,908.981506347656,308.6630859375,-623.839599609375,496.848999023438,276.376434326172,-489.858947753906,103.033111572266,162.284530639648,-1022.69897460938,47.7233200073242,305.692230224609,-330.076110839844,117.794853210449,225.765350341797,-738.91943359375,1435.8173828125,227.281326293945,-755.642944335938,1272.19470214844
125,1.25,222.712249755859,-781.401977539062,907.232727050781,218.710601806641,-766.105895996094,1041.57348632812,134.27604675293,-941.459228515625,489.456665039062,155.451873779297,-788.430419921875,906.229736328125,171.802368164062,-1165.52819824219,117.251426696777,289.972595214844,-774.373596191406,908.235656738281,308.058013916016,-609.00537109375,496.663116455078,274.814086914062,-484.333709716797,100.577926635742,161.7548828125,-1021.86724853516,45.5126304626465,303.572540283203,-324.04736328125,110.01798248291,227.196640014648,-723.864135742188,1434.8095703125,228.361312866211,-740.214477539062,1271.15258789062
126,1.26,224.24284362793,-766.040710449219,906.265747070312,219.293258666992,-750.724975585938,1040.57287597656,135.186111450195,-925.584655761719,487.841522216797,156.994552612305,-773.101867675781,904.79296875,170.098693847656,-1160.95251464844,122.043365478516,291.491119384766,-758.979431152344,907.738403320312,307.416625976562,-594.179260253906,496.769409179688,273.432403564453,-479.9521484375,98.3018798828125,161.084915161133,-1021.07110595703,43.0640029907227,301.211944580078,-319.264923095703,102.276100158691,228.648574829102,-708.737365722656,1434.01196289062,229.444702148438,-724.703918457031,1270.32482910156
127,1.27,225.862716674805,-750.692443847656,905.518798828125,219.908111572266,-735.359191894531,1039.78308105469,136.200729370117,-908.6591796875,486.173431396484,158.627670288086,-757.757263183594,903.544067382812,168.371429443359,-1155.40539550781,127.514823913574,293.097747802734,-743.627563476562,907.493408203125,306.768493652344,-579.466552734375,497.126586914062,272.272766113281,-476.530395507812,96.321159362793,160.291854858398,-1020.29321289062,40.5363349914551,298.696960449219,-315.571228027344,94.9854125976562,230.105651855469,-693.561401367188,1433.43103027344,230.518280029297,-709.143188476562,1269.71997070312
