Frame,Time,PELO_X,PELO_Y,PELO_Z,PELP_X,PELP_Y,PELP_Z,LKJC_X,LKJC_Y,LKJC_Z,LHJC_X,LHJC_Y,LHJC_Z,LAJC_X,LAJC_Y,LAJC_Z,RHJC_X,RHJC_Y,RHJC_Z,RKJC_X,RKJC_Y,RKJC_Z,RAJC_X,RAJC_Y,RAJC_Z,LTOO_X,LTOO_Y,LTOO_Z,RTOO_X,RTOO_Y,RTOO_Z,TRXO_X,TRXO_Y,TRXO_Z,TRXP_X,TRXP_Y,TRXP_Z
56,0.56,201.893798828125,-724.015869140625,1001.33374023438,192.413040161133,-683.384521484375,1130.00646972656,128.875350952148,-895.660095214844,579.749755859375,134.642303466797,-720.059143066406,995.338073730469,152.428482055664,-1117.29284667969,206.03385925293,269.145263671875,-727.972534179688,1007.32897949219,273.892608642578,-606.282531738281,581.119384765625,238.430633544922,-567.871154785156,163.337112426758,150.714691162109,-1032.84448242188,70.7511825561523,260.754028320312,-410.574829101562,127.711059570312,220.538482666016,-585.134582519531,1531.88354492188,217.975372314453,-610.366577148438,1367.71606445312
57,0.57,201.615478515625,-697.511047363281,1004.41119384766,192.330947875977,-656.512817382812,1132.98181152344,129.722885131836,-874.492065429688,585.064453125,134.396820068359,-693.105041503906,998.361267089844,152.139526367188,-1105.37438964844,216.754745483398,268.834136962891,-701.917114257812,1010.46099853516,272.441711425781,-579.728881835938,581.910522460938,233.807418823242,-524.498474121094,164.064514160156,149.17936706543,-1024.39770507812,79.3869094848633,257.815155029297,-366.382995605469,133.522644042969,221.77668762207,-560.212280273438,1534.41076660156,218.014038085938,-584.839111328125,1370.46948242188
58,0.58,201.207000732422,-671.164489746094,1006.23010253906,192.345016479492,-629.893493652344,1134.7431640625,130.851943969727,-851.180053710938,588.777587890625,134.009506225586,-666.347412109375,1000.25866699219,151.696304321289,-1093.00561523438,227.482971191406,268.404449462891,-675.981567382812,1012.20141601562,271.004943847656,-552.709228515625,581.928649902344,229.1572265625,-485.199890136719,165.126098632812,147.337585449219,-1014.92596435547,88.4849319458008,256.16357421875,-326.984069824219,137.774536132812,222.893081665039,-535.352722167969,1535.818359375,217.928482055664,-559.441711425781,1372.04431152344
59,0.59,200.67626953125,-644.949584960938,1006.75402832031,192.42333984375,-603.551696777344,1135.26684570312,132.189727783203,-825.869689941406,590.794189453125,133.48779296875,-639.776550292969,1000.98217773438,150.969024658203,-1079.92004394531,238.043701171875,267.864685058594,-650.122619628906,1012.52581787109,269.606048583984,-525.512268066406,581.201721191406,224.636749267578,-450.310150146484,166.045669555664,145.072174072266,-1004.39831542969,97.6955642700195,255.563888549805,-292.609252929688,139.899475097656,223.899200439453,-510.550323486328,1536.10485839844,217.737915039062,-534.171752929688,1372.43481445312
60,0.6,200.040466308594,-618.833312988281,1005.96893310547,192.530609130859,-577.496643066406,1134.54711914062,133.628570556641,-798.743774414062,591.071350097656,132.849334716797,-613.374572753906,1000.49877929688,149.857650756836,-1065.81286621094,248.243621826172,267.231536865234,-624.291809082031,1011.43896484375,268.229095458984,-498.432006835938,579.716979980469,220.367553710938,-419.975372314453,166.362930297852,142.302352905273,-992.744445800781,106.681587219238,255.626373291016,-263.304901123047,139.514114379883,224.80451965332,-485.798461914062,1535.2744140625,217.458847045898,-509.018524169922,1371.64465332031
61,0.61,199.32373046875,-592.783874511719,1003.88195800781,192.629745483398,-551.724365234375,1132.59387207031,135.036407470703,-769.99169921875,589.604064941406,132.119567871094,-587.123291015625,998.789978027344,148.301193237305,-1050.38110351562,257.885345458984,266.52783203125,-598.444213867188,1008.97344970703,266.846221923828,-471.716156005859,577.427673339844,216.427307128906,-394.170104980469,165.695419311523,138.982513427734,-979.854370117188,115.144226074219,255.869155883789,-238.92805480957,136.473266601562,225.615509033203,-461.088775634766,1533.33276367188,217.103591918945,-483.964447021484,1369.68176269531
62,0.62,198.554763793945,-566.778686523438,1000.51904296875,192.683883666992,-526.221862792969,1129.43041992188,136.268966674805,-739.78955078125,586.416442871094,131.329025268555,-561.010131835938,995.851379394531,146.280548095703,-1033.3583984375,266.785491943359,265.780517578125,-572.546997070312,1005.18676757812,265.447570800781,-445.543975830078,574.266357421875,212.847717285156,-372.735931396484,163.785903930664,135.099533081055,-965.58837890625,122.847709655762,255.801834106445,-219.167846679688,130.899993896484,226.335067749023,-436.412933349609,1530.28869628906,216.679214477539,-458.989715576172,1366.55920410156
63,0.63,197.765106201172,-540.810180664062,995.926330566406,192.658157348633,-500.972442626953,1125.09411621094,137.182281494141,-708.290832519531,581.559204101562,130.511260986328,-535.033569335938,991.693908691406,143.816207885742,-1014.53790283203,274.790222167969,265.018981933594,-546.586486816406,1000.15856933594,264.053436279297,-420.024139404297,570.162780761719,209.617370605469,-355.423858642578,160.532363891602,130.667083740234,-949.788024902344,129.633636474609,255.014266967773,-203.587753295898,123.187805175781,226.962387084961,-411.762298583984,1526.154296875,216.18766784668,-434.074798583984,1362.29418945312
64,0.64,196.986923217773,-514.890502929688,990.169372558594,192.522598266602,-475.960479736328,1119.63757324219,137.643646240234,-675.626525878906,575.114379882812,129.700576782227,-509.206787109375,986.347839355469,140.963088989258,-993.781860351562,281.787139892578,264.273284912109,-520.574035644531,993.990661621094,262.703430175781,-395.194641113281,565.067260742188,206.691192626953,-341.926452636719,155.999816894531,125.724403381348,-932.285278320312,135.425064086914,253.250839233398,-191.676193237305,113.967010498047,227.492691040039,-387.128234863281,1520.9521484375,215.625076293945,-409.205535888672,1356.91381835938
65,0.65,196.251892089844,-489.053955078125,983.336242675781,192.253799438477,-451.176483154297,1113.13134765625,137.542282104492,-641.907958984375,567.202392578125,128.930801391602,-483.559265136719,979.866333007812,137.80256652832,-971.013977050781,287.708068847656,263.572998046875,-494.548645019531,986.80615234375,261.431213378906,-371.028167724609,558.9736328125,204.007446289062,-331.894317626953,150.413772583008,120.334167480469,-912.90966796875,140.213470458984,250.452514648438,-182.893692016602,104.030860900879,227.917388916016,-362.502166748047,1514.72143554688,214.983551025391,-384.375549316406,1350.4619140625
66,0.66,195.590301513672,-463.357055664062,975.541931152344,191.837661743164,-426.620727539062,1105.671875,136.799942016602,-607.229431152344,557.991333007812,128.234420776367,-458.136627197266,972.332580566406,134.432830810547,-946.205261230469,292.526153564453,262.946105957031,-468.577362060547,978.751281738281,260.240753173828,-347.446929931641,551.936340332031,201.511291503906,-324.936126708984,144.134918212891,114.582969665527,-891.491271972656,144.039566040039,246.758865356445,-176.708953857422,94.224479675293,228.224136352539,-337.875793457031,1507.52575683594,214.252426147461,-359.58984375,1343.005859375
67,0.67,195.030090332031,-437.874328613281,966.93115234375,191.270782470703,-402.304046630859,1097.38464355469,135.381240844727,-571.670593261719,547.704345703125,127.641799926758,-432.997497558594,963.865661621094,130.958099365234,-919.353698730469,296.245788574219,262.418395996094,-442.751007080078,969.996459960938,259.099304199219,-324.355438232422,544.077819824219,199.178665161133,-320.606689453125,137.616409301758,108.579315185547,-867.866455078125,146.967071533203,242.470703125,-172.620071411133,85.3147048950195,228.397323608398,-313.240966796875,1499.462890625,213.420150756836,-334.864349365234,1334.64770507812
68,0.68,194.596176147461,-412.692230224609,957.68212890625,190.562057495117,-378.247222900391,1088.42907714844,133.301727294922,-535.295349121094,536.623657226562,127.180160522461,-408.207702636719,954.626342773438,127.477989196777,-890.468322753906,298.891448974609,262.012115478516,-417.176635742188,960.73779296875,257.956665039062,-301.683166503906,535.584899902344,197.031967163086,-318.386901855469,131.344329833984,102.450981140137,-841.883605957031,149.061340332031,237.9873046875,-170.156997680664,77.8630447387695,228.418487548828,-288.590454101562,1490.66784667969,212.476898193359,-310.225952148438,1325.52722167969
69,0.69,194.30827331543,-387.899017333984,948.009094238281,189.732635498047,-354.476928710938,1079.00329589844,130.630996704102,-498.150634765625,525.089538574219,126.87190246582,-383.832244873047,944.821166992188,124.079002380371,-859.559387207031,300.498382568359,261.744598388672,-391.965667724609,951.196716308594,256.781372070312,-279.425415039062,526.697692871094,195.135757446289,-317.677917480469,125.766578674316,96.3405990600586,-813.411926269531,150.375503540039,233.730682373047,-168.868865966797,72.1382675170898,228.267639160156,-263.917846679688,1481.31909179688,211.418563842773,-285.708435058594,1315.83032226562
70,0.7,194.178329467773,-363.572448730469,938.16015625,188.815383911133,-331.018646240234,1069.34301757812,127.488616943359,-460.264465332031,513.492065429688,126.731246948242,-359.924926757812,934.702758789062,120.829399108887,-826.636657714844,301.104370117188,261.625335693359,-367.219879150391,941.617553710938,255.594009399414,-257.668701171875,517.689025878906,193.570220947266,-317.837738037109,121.223602294922,90.3967208862305,-782.346984863281,150.943908691406,230.067520141602,-168.317367553711,68.1077575683594,227.924774169922,-239.218002319336,1471.63793945312,210.247924804688,-261.347778320312,1305.78796386719
71,0.71,194.207122802734,-339.767883300781,928.413452148438,187.853103637695,-307.888397216797,1059.71752929688,124.03199005127,-421.645812988281,502.255493164062,126.76082611084,-336.518615722656,924.565490722656,117.779113769531,-791.713073730469,300.743194580078,261.653350830078,-343.017028808594,932.261108398438,254.478103637695,-236.596008300781,508.838775634766,192.399795532227,-318.273681640625,117.905448913574,84.7604293823242,-748.612060546875,150.783294677734,227.242874145508,-168.105377197266,65.5113983154297,227.371963500977,-214.487396240234,1461.88427734375,208.977661132812,-237.175201416016,1295.67333984375
72,0.72,194.381546020508,-316.507537841797,919.065551757812,186.895141601562,-285.084716796875,1050.42004394531,120.438446044922,-382.291351318359,491.817657470703,126.948204040527,-313.616546630859,914.7353515625,114.96378326416,-754.811401367188,299.439453125,261.814849853516,-319.398529052734,923.395446777344,253.563522338867,-216.470474243164,500.401794433594,191.662307739258,-318.542572021484,115.850540161133,79.5507888793945,-712.160949707031,149.897659301758,225.346450805664,-167.930923461914,63.9736442565918,226.595352172852,-189.723846435547,1452.34606933594,207.631317138672,-213.211578369141,1285.79113769531
73,0.73,194.673858642578,-293.773681640625,910.418884277344,185.993698120117,-262.58203125,1041.7548828125,116.885581970215,-342.199554443359,482.605346679688,127.264633178711,-291.186584472656,905.554138183594,112.411056518555,-715.973266601562,297.207214355469,262.083068847656,-296.360778808594,915.283508300781,252.990249633789,-197.594650268555,492.584136962891,191.37841796875,-318.396209716797,114.980857849121,74.8555145263672,-672.980590820312,148.287368774414,224.322326660156,-167.618988037109,63.1096343994141,225.587783813477,-164.926467895508,1443.330078125,206.241363525391,-189.461090087891,1276.46618652344
74,0.74,195.043533325195,-271.505889892578,902.763549804688,185.200073242188,-240.328186035156,1034.02099609375,113.534271240234,-301.393463134766,475.010406494141,127.666648864746,-269.159637451172,897.358276367188,110.147651672363,-675.265747070312,294.053588867188,262.420349121094,-273.852172851562,908.168640136719,252.865875244141,-180.240814208984,485.538909912109,191.560409545898,-317.760772705078,115.154731750488,70.7290573120117,-631.093627929688,145.962768554688,224.01057434082,-167.113250732422,62.599925994873,224.349822998047,-140.095092773438,1435.142578125,204.846099853516,-165.905136108398,1268.02185058594
75,0.75,195.442474365234,-249.603454589844,896.358947753906,184.560119628906,-218.245239257812,1027.4912109375,110.517372131348,-259.945373535156,469.366729736328,128.101440429688,-247.432388305664,890.456481933594,108.205451965332,-632.78369140625,289.986022949219,262.783447265625,-251.774459838867,902.261352539062,253.229080200195,-164.565841674805,479.38818359375,192.207092285156,-316.675720214844,116.213890075684,67.1965026855469,-586.556640625,142.958053588867,224.202972412109,-166.438858032227,62.2245750427246,222.890579223633,-115.230010986328,1428.07604980469,203.483276367188,-142.500350952148,1260.76306152344
76,0.76,195.82177734375,-227.931610107422,891.418090820312,184.111297607422,-196.233093261719,1022.39715576172,107.933944702148,-217.995681762695,465.930786132812,128.514205932617,-225.873779296875,885.107604980469,106.624443054199,-588.645568847656,285.019592285156,263.129302978516,-229.989395141602,897.728332519531,254.02734375,-150.552062988281,474.251495361328,193.290084838867,-315.221038818359,118.008796691895,64.2615814208984,-539.461120605469,139.341247558594,224.695541381836,-165.652969360352,61.8591079711914,221.226226806641,-90.3315277099609,1422.38952636719,202.182098388672,-119.176933288574,1254.95275878906
