Time,FP1_COP_X,FP1_COP_Y,FP1_COP_Z,FP1_Force_X,FP1_Force_Y,FP1_Force_Z,FP2_COP_X,FP2_COP_Y,FP2_COP_Z,FP2_Force_X,FP2_Force_Y,FP2_Force_Z,FP3_COP_X,FP3_COP_Y,FP3_COP_Z,FP3_Force_X,FP3_Force_Y,FP3_Force_Z,FP4_COP_X,FP4_COP_Y,FP4_COP_Z,FP4_Force_X,FP4_Force_Y,FP4_Force_Z
1.04,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04099649669132,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04199299338264,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04298949007396,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04398598676528,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.0449824834566,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04597898014792,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04697547683924,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04797197353056,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.04896847022188,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.0499649669132,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05096146360452,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05195796029584,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05295445698715,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05395095367847,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05494745036979,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05594394706111,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05694044375243,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05793694044375,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05893343713507,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.05992993382639,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
1.06092643051771,198.839498519897,300.407130897045,0.0558755174279213,0,0,0,202.90033942461,-304.364996433258,-0.0795827358961105,0,0,0,207.643192052841,-1058.38998413086,0.0770315602421761,0,0,0,-199.669023633003,-305.422260284424,-0.130891889333725,0,0,0
